;paper;study;subject;species;distribution_inequality;effort_inequality;effort;partner_present;session;trial;sex
50999;21;1;510_5;tamarins;y;n;n;y;14;1;M
51000;21;1;510_5;tamarins;y;n;n;y;14;2;M
51001;21;1;510_5;tamarins;y;n;n;y;14;3;M
51002;21;1;510_5;tamarins;y;n;n;y;14;4;M
51003;21;1;510_5;tamarins;y;n;n;y;14;5;M
51004;21;1;510_5;tamarins;y;n;y;n;15;1;M
51005;21;1;510_5;tamarins;y;n;y;n;15;2;M
51006;21;1;510_5;tamarins;y;n;y;n;15;3;M
51007;21;1;510_5;tamarins;y;n;y;n;15;4;M
51008;21;1;510_5;tamarins;y;n;y;n;15;5;M
51009;21;1;510_5;tamarins;y;n;n;n;16;1;M
51010;21;1;510_5;tamarins;y;n;n;n;16;2;M
51011;21;1;510_5;tamarins;y;n;n;n;16;3;M
51012;21;1;510_5;tamarins;y;n;n;n;16;4;M
51013;21;1;510_5;tamarins;y;n;n;n;16;5;M
51014;21;1;510_5;tamarins;y;n;y;n;17;1;M
51015;21;1;510_5;tamarins;y;n;y;n;17;2;M
51016;21;1;510_5;tamarins;y;n;y;n;17;3;M
51017;21;1;510_5;tamarins;y;n;y;n;17;4;M
51018;21;1;510_5;tamarins;y;n;y;n;17;5;M
51019;21;1;510_5;tamarins;y;n;y;y;18;1;M
51020;21;1;510_5;tamarins;y;n;y;y;18;2;M
51021;21;1;510_5;tamarins;y;n;y;y;18;3;M
51022;21;1;510_5;tamarins;y;n;y;y;18;4;M
51023;21;1;510_5;tamarins;y;n;y;y;18;5;M
51024;21;1;510_5;tamarins;y;y;y;y;19;1;M
51025;21;1;510_5;tamarins;y;y;y;y;19;2;M
51026;21;1;510_5;tamarins;y;y;y;y;19;3;M
51027;21;1;510_5;tamarins;y;y;y;y;19;4;M
51028;21;1;510_5;tamarins;y;y;y;y;19;5;M
51029;21;1;510_5;tamarins;n;y;y;y;20;1;M
51030;21;1;510_5;tamarins;n;y;y;y;20;2;M
51031;21;1;510_5;tamarins;n;y;y;y;20;3;M
51032;21;1;510_5;tamarins;n;y;y;y;20;4;M
51033;21;1;510_5;tamarins;n;y;y;y;20;5;M
51034;21;1;510_5;tamarins;n;n;n;y;21;1;M
51035;21;1;510_5;tamarins;n;n;n;y;21;2;M
51036;21;1;510_5;tamarins;n;n;n;y;21;3;M
51037;21;1;510_5;tamarins;n;n;n;y;21;4;M
51038;21;1;510_5;tamarins;n;n;n;y;21;5;M
51039;21;1;510_5;tamarins;n;y;y;y;22;1;M
51040;21;1;510_5;tamarins;n;y;y;y;22;2;M
51041;21;1;510_5;tamarins;n;y;y;y;22;3;M
51042;21;1;510_5;tamarins;n;y;y;y;22;4;M
51043;21;1;510_5;tamarins;n;y;y;y;22;5;M
51044;21;1;510_5;tamarins;y;y;y;y;23;1;M
51045;21;1;510_5;tamarins;y;y;y;y;23;2;M
51046;21;1;510_5;tamarins;y;y;y;y;23;3;M
51047;21;1;510_5;tamarins;y;y;y;y;23;4;M
51048;21;1;510_5;tamarins;y;y;y;y;23;5;M
51049;21;1;510_5;tamarins;n;n;y;y;24;1;M
51050;21;1;510_5;tamarins;n;n;y;y;24;2;M
51051;21;1;510_5;tamarins;n;n;y;y;24;3;M
51052;21;1;510_5;tamarins;n;n;y;y;24;4;M
51053;21;1;510_5;tamarins;n;n;y;y;24;5;M
51054;21;1;510_5;tamarins;y;n;y;n;25;1;M
51055;21;1;510_5;tamarins;y;n;y;n;25;2;M
51056;21;1;510_5;tamarins;y;n;y;n;25;3;M
51057;21;1;510_5;tamarins;y;n;y;n;25;4;M
51058;21;1;510_5;tamarins;y;n;y;n;25;5;M
51059;21;1;510_5;tamarins;n;n;n;y;26;1;M
51060;21;1;510_5;tamarins;n;n;n;y;26;2;M
51061;21;1;510_5;tamarins;n;n;n;y;26;3;M
51062;21;1;510_5;tamarins;n;n;n;y;26;4;M
51063;21;1;510_5;tamarins;n;n;n;y;26;5;M
51064;21;1;510_5;tamarins;n;n;y;y;27;1;M
51065;21;1;510_5;tamarins;n;n;y;y;27;2;M
51066;21;1;510_5;tamarins;n;n;y;y;27;3;M
51067;21;1;510_5;tamarins;n;n;y;y;27;4;M
51068;21;1;510_5;tamarins;n;n;y;y;27;5;M
51069;21;1;510_5;tamarins;y;n;n;n;28;1;M
51070;21;1;510_5;tamarins;y;n;n;n;28;2;M
51071;21;1;510_5;tamarins;y;n;n;n;28;3;M
51072;21;1;510_5;tamarins;y;n;n;n;28;4;M
51073;21;1;510_5;tamarins;y;n;n;n;28;5;M
51074;21;1;510_5;tamarins;n;n;n;y;29;1;M
51075;21;1;510_5;tamarins;n;n;n;y;29;2;M
51076;21;1;510_5;tamarins;n;n;n;y;29;3;M
51077;21;1;510_5;tamarins;n;n;n;y;29;4;M
51078;21;1;510_5;tamarins;n;n;n;y;29;5;M
51079;21;1;510_5;tamarins;n;n;y;y;30;1;M
51080;21;1;510_5;tamarins;n;n;y;y;30;2;M
51081;21;1;510_5;tamarins;n;n;y;y;30;3;M
51082;21;1;510_5;tamarins;n;n;y;y;30;4;M
51083;21;1;510_5;tamarins;n;n;y;y;30;5;M
51084;21;1;510_5;tamarins;y;n;y;y;31;1;M
51085;21;1;510_5;tamarins;y;n;y;y;31;2;M
51086;21;1;510_5;tamarins;y;n;y;y;31;3;M
51087;21;1;510_5;tamarins;y;n;y;y;31;4;M
51088;21;1;510_5;tamarins;y;n;y;y;31;5;M
51089;21;1;510_5;tamarins;y;n;n;y;32;1;M
51090;21;1;510_5;tamarins;y;n;n;y;32;2;M
51091;21;1;510_5;tamarins;y;n;n;y;32;3;M
51092;21;1;510_5;tamarins;y;n;n;y;32;4;M
51093;21;1;510_5;tamarins;y;n;n;y;32;5;M
51094;21;1;510_5;tamarins;y;n;y;y;33;1;M
51095;21;1;510_5;tamarins;y;n;y;y;33;2;M
51096;21;1;510_5;tamarins;y;n;y;y;33;3;M
51097;21;1;510_5;tamarins;y;n;y;y;33;4;M
51098;21;1;510_5;tamarins;y;n;y;y;33;5;M
51099;21;1;510_5;tamarins;n;y;y;y;34;1;M
51100;21;1;510_5;tamarins;n;y;y;y;34;2;M
51101;21;1;510_5;tamarins;n;y;y;y;34;3;M
51102;21;1;510_5;tamarins;n;y;y;y;34;4;M
51103;21;1;510_5;tamarins;n;y;y;y;34;5;M
51104;21;1;510_5;tamarins;y;n;n;y;35;1;M
51105;21;1;510_5;tamarins;y;n;n;y;35;2;M
51106;21;1;510_5;tamarins;y;n;n;y;35;3;M
51107;21;1;510_5;tamarins;y;n;n;y;35;4;M
51108;21;1;510_5;tamarins;y;n;n;y;35;5;M
51109;21;1;510_5;tamarins;n;y;y;y;36;1;M
51110;21;1;510_5;tamarins;n;y;y;y;36;2;M
51111;21;1;510_5;tamarins;n;y;y;y;36;3;M
51112;21;1;510_5;tamarins;n;y;y;y;36;4;M
51113;21;1;510_5;tamarins;n;y;y;y;36;5;M
51114;21;1;510_5;tamarins;y;y;y;y;37;1;M
51115;21;1;510_5;tamarins;y;y;y;y;37;2;M
51116;21;1;510_5;tamarins;y;y;y;y;37;3;M
51117;21;1;510_5;tamarins;y;y;y;y;37;4;M
51118;21;1;510_5;tamarins;y;y;y;y;37;5;M
51119;21;1;510_5;tamarins;n;n;n;y;38;1;M
51120;21;1;510_5;tamarins;n;n;n;y;38;2;M
51121;21;1;510_5;tamarins;n;n;n;y;38;3;M
51122;21;1;510_5;tamarins;n;n;n;y;38;4;M
51123;21;1;510_5;tamarins;n;n;n;y;38;5;M
51124;21;1;510_5;tamarins;n;y;y;y;39;1;M
51125;21;1;510_5;tamarins;n;y;y;y;39;2;M
51126;21;1;510_5;tamarins;n;y;y;y;39;3;M
51127;21;1;510_5;tamarins;n;y;y;y;39;4;M
51128;21;1;510_5;tamarins;n;y;y;y;39;5;M
51129;21;1;510_5;tamarins;y;n;y;y;40;1;M
51130;21;1;510_5;tamarins;y;n;y;y;40;2;M
51131;21;1;510_5;tamarins;y;n;y;y;40;3;M
51132;21;1;510_5;tamarins;y;n;y;y;40;4;M
51133;21;1;510_5;tamarins;y;n;y;y;40;5;M
51134;21;1;510_6;tamarins;y;y;y;y;1;1;M
51135;21;1;510_6;tamarins;y;y;y;y;1;2;M
51136;21;1;510_6;tamarins;y;y;y;y;1;3;M
51137;21;1;510_6;tamarins;y;y;y;y;1;4;M
51138;21;1;510_6;tamarins;y;y;y;y;1;5;M
51139;21;1;510_6;tamarins;n;y;y;y;2;1;M
51140;21;1;510_6;tamarins;n;y;y;y;2;2;M
51141;21;1;510_6;tamarins;n;y;y;y;2;3;M
51142;21;1;510_6;tamarins;n;y;y;y;2;4;M
51143;21;1;510_6;tamarins;n;y;y;y;2;5;M
51144;21;1;510_6;tamarins;y;n;n;n;3;1;M
51145;21;1;510_6;tamarins;y;n;n;n;3;2;M
51146;21;1;510_6;tamarins;y;n;n;n;3;3;M
51147;21;1;510_6;tamarins;y;n;n;n;3;4;M
51148;21;1;510_6;tamarins;y;n;n;n;3;5;M
51149;21;1;510_6;tamarins;y;n;n;y;4;1;M
51150;21;1;510_6;tamarins;y;n;n;y;4;2;M
51151;21;1;510_6;tamarins;y;n;n;y;4;3;M
51152;21;1;510_6;tamarins;y;n;n;y;4;4;M
51153;21;1;510_6;tamarins;y;n;n;y;4;5;M
51154;21;1;510_6;tamarins;n;y;y;y;5;1;M
51155;21;1;510_6;tamarins;n;y;y;y;5;2;M
51156;21;1;510_6;tamarins;n;y;y;y;5;3;M
51157;21;1;510_6;tamarins;n;y;y;y;5;4;M
51158;21;1;510_6;tamarins;n;y;y;y;5;5;M
51159;21;1;510_6;tamarins;y;n;n;y;6;1;M
51160;21;1;510_6;tamarins;y;n;n;y;6;2;M
51161;21;1;510_6;tamarins;y;n;n;y;6;3;M
51162;21;1;510_6;tamarins;y;n;n;y;6;4;M
51163;21;1;510_6;tamarins;y;n;n;y;6;5;M
51164;21;1;510_6;tamarins;n;n;y;y;7;1;M
51165;21;1;510_6;tamarins;n;n;y;y;7;2;M
51166;21;1;510_6;tamarins;n;n;y;y;7;3;M
51167;21;1;510_6;tamarins;n;n;y;y;7;4;M
51168;21;1;510_6;tamarins;n;n;y;y;7;5;M
51169;21;1;510_6;tamarins;y;n;n;y;8;1;M
51170;21;1;510_6;tamarins;y;n;n;y;8;2;M
51171;21;1;510_6;tamarins;y;n;n;y;8;3;M
51172;21;1;510_6;tamarins;y;n;n;y;8;4;M
51173;21;1;510_6;tamarins;y;n;n;y;8;5;M
51174;21;1;510_6;tamarins;y;n;y;y;9;1;M
51175;21;1;510_6;tamarins;y;n;y;y;9;2;M
51176;21;1;510_6;tamarins;y;n;y;y;9;3;M
51177;21;1;510_6;tamarins;y;n;y;y;9;4;M
51178;21;1;510_6;tamarins;y;n;y;y;9;5;M
51179;21;1;510_6;tamarins;n;n;n;y;10;1;M
51180;21;1;510_6;tamarins;n;n;n;y;10;2;M
51181;21;1;510_6;tamarins;n;n;n;y;10;3;M
51182;21;1;510_6;tamarins;n;n;n;y;10;4;M
51183;21;1;510_6;tamarins;n;n;n;y;10;5;M
51184;21;1;510_6;tamarins;y;n;n;n;11;1;M
51185;21;1;510_6;tamarins;y;n;n;n;11;2;M
51186;21;1;510_6;tamarins;y;n;n;n;11;3;M
51187;21;1;510_6;tamarins;y;n;n;n;11;4;M
51188;21;1;510_6;tamarins;y;n;n;n;11;5;M
51189;21;1;510_6;tamarins;n;n;y;y;12;1;M
51190;21;1;510_6;tamarins;n;n;y;y;12;2;M
51191;21;1;510_6;tamarins;n;n;y;y;12;3;M
51192;21;1;510_6;tamarins;n;n;y;y;12;4;M
51193;21;1;510_6;tamarins;n;n;y;y;12;5;M
51194;21;1;510_6;tamarins;y;n;y;y;13;1;M
51195;21;1;510_6;tamarins;y;n;y;y;13;2;M
51196;21;1;510_6;tamarins;y;n;y;y;13;3;M
51197;21;1;510_6;tamarins;y;n;y;y;13;4;M
51198;21;1;510_6;tamarins;y;n;y;y;13;5;M
51199;21;1;510_6;tamarins;n;y;y;y;14;1;M
51200;21;1;510_6;tamarins;n;y;y;y;14;2;M
51201;21;1;510_6;tamarins;n;y;y;y;14;3;M
51202;21;1;510_6;tamarins;n;y;y;y;14;4;M
51203;21;1;510_6;tamarins;n;y;y;y;14;5;M
51204;21;1;510_6;tamarins;n;y;y;y;15;1;M
51205;21;1;510_6;tamarins;n;y;y;y;15;2;M
51206;21;1;510_6;tamarins;n;y;y;y;15;3;M
51207;21;1;510_6;tamarins;n;y;y;y;15;4;M
51208;21;1;510_6;tamarins;n;y;y;y;15;5;M
51209;21;1;510_6;tamarins;y;n;y;n;16;1;M
51210;21;1;510_6;tamarins;y;n;y;n;16;2;M
51211;21;1;510_6;tamarins;y;n;y;n;16;3;M
51212;21;1;510_6;tamarins;y;n;y;n;16;4;M
51213;21;1;510_6;tamarins;y;n;y;n;16;5;M
51214;21;1;510_6;tamarins;n;n;n;y;17;1;M
51215;21;1;510_6;tamarins;n;n;n;y;17;2;M
51216;21;1;510_6;tamarins;n;n;n;y;17;3;M
51217;21;1;510_6;tamarins;n;n;n;y;17;4;M
51218;21;1;510_6;tamarins;n;n;n;y;17;5;M
51219;21;1;510_6;tamarins;y;n;y;y;18;1;M
51220;21;1;510_6;tamarins;y;n;y;y;18;2;M
51221;21;1;510_6;tamarins;y;n;y;y;18;3;M
51222;21;1;510_6;tamarins;y;n;y;y;18;4;M
51223;21;1;510_6;tamarins;y;n;y;y;18;5;M
51224;21;1;510_6;tamarins;n;n;n;y;19;1;M
51225;21;1;510_6;tamarins;n;n;n;y;19;2;M
51226;21;1;510_6;tamarins;n;n;n;y;19;3;M
51227;21;1;510_6;tamarins;n;n;n;y;19;4;M
51228;21;1;510_6;tamarins;n;n;n;y;19;5;M
51229;21;1;510_6;tamarins;y;n;n;n;20;1;M
51230;21;1;510_6;tamarins;y;n;n;n;20;2;M
51231;21;1;510_6;tamarins;y;n;n;n;20;3;M
51232;21;1;510_6;tamarins;y;n;n;n;20;4;M
51233;21;1;510_6;tamarins;y;n;n;n;20;5;M
51234;21;1;510_6;tamarins;n;n;n;y;21;1;M
51235;21;1;510_6;tamarins;n;n;n;y;21;2;M
51236;21;1;510_6;tamarins;n;n;n;y;21;3;M
51237;21;1;510_6;tamarins;n;n;n;y;21;4;M
51238;21;1;510_6;tamarins;n;n;n;y;21;5;M
51239;21;1;510_6;tamarins;y;y;y;y;22;1;M
51240;21;1;510_6;tamarins;y;y;y;y;22;2;M
51241;21;1;510_6;tamarins;y;y;y;y;22;3;M
51242;21;1;510_6;tamarins;y;y;y;y;22;4;M
51243;21;1;510_6;tamarins;y;y;y;y;22;5;M
51244;21;1;510_6;tamarins;y;n;n;y;23;1;M
51245;21;1;510_6;tamarins;y;n;n;y;23;2;M
51246;21;1;510_6;tamarins;y;n;n;y;23;3;M
51247;21;1;510_6;tamarins;y;n;n;y;23;4;M
51248;21;1;510_6;tamarins;y;n;n;y;23;5;M
51249;21;1;510_6;tamarins;y;n;y;y;24;1;M
51250;21;1;510_6;tamarins;y;n;y;y;24;2;M
51251;21;1;510_6;tamarins;y;n;y;y;24;3;M
51252;21;1;510_6;tamarins;y;n;y;y;24;4;M
51253;21;1;510_6;tamarins;y;n;y;y;24;5;M
51254;21;1;510_6;tamarins;y;n;n;n;25;1;M
51255;21;1;510_6;tamarins;y;n;n;n;25;2;M
51256;21;1;510_6;tamarins;y;n;n;n;25;3;M
51257;21;1;510_6;tamarins;y;n;n;n;25;4;M
51258;21;1;510_6;tamarins;y;n;n;n;25;5;M
51259;21;1;510_6;tamarins;y;y;y;y;26;1;M
51260;21;1;510_6;tamarins;y;y;y;y;26;2;M
51261;21;1;510_6;tamarins;y;y;y;y;26;3;M
51262;21;1;510_6;tamarins;y;y;y;y;26;4;M
51263;21;1;510_6;tamarins;y;y;y;y;26;5;M
51264;21;1;510_6;tamarins;n;n;y;y;27;1;M
51265;21;1;510_6;tamarins;n;n;y;y;27;2;M
51266;21;1;510_6;tamarins;n;n;y;y;27;3;M
51267;21;1;510_6;tamarins;n;n;y;y;27;4;M
51268;21;1;510_6;tamarins;n;n;y;y;27;5;M
51269;21;1;510_6;tamarins;y;n;n;y;28;1;M
51270;21;1;510_6;tamarins;y;n;n;y;28;2;M
51271;21;1;510_6;tamarins;y;n;n;y;28;3;M
51272;21;1;510_6;tamarins;y;n;n;y;28;4;M
51273;21;1;510_6;tamarins;y;n;n;y;28;5;M
51274;21;1;510_6;tamarins;y;n;y;n;29;1;M
51275;21;1;510_6;tamarins;y;n;y;n;29;2;M
51276;21;1;510_6;tamarins;y;n;y;n;29;3;M
51277;21;1;510_6;tamarins;y;n;y;n;29;4;M
51278;21;1;510_6;tamarins;y;n;y;n;29;5;M
51279;21;1;510_6;tamarins;y;n;y;n;30;1;M
51280;21;1;510_6;tamarins;y;n;y;n;30;2;M
51281;21;1;510_6;tamarins;y;n;y;n;30;3;M
51282;21;1;510_6;tamarins;y;n;y;n;30;4;M
51283;21;1;510_6;tamarins;y;n;y;n;30;5;M
51284;21;1;510_6;tamarins;n;n;y;y;31;1;M
51285;21;1;510_6;tamarins;n;n;y;y;31;2;M
51286;21;1;510_6;tamarins;n;n;y;y;31;3;M
51287;21;1;510_6;tamarins;n;n;y;y;31;4;M
51288;21;1;510_6;tamarins;n;n;y;y;31;5;M
51289;21;1;510_6;tamarins;y;y;y;y;32;1;M
51290;21;1;510_6;tamarins;y;y;y;y;32;2;M
51291;21;1;510_6;tamarins;y;y;y;y;32;3;M
51292;21;1;510_6;tamarins;y;y;y;y;32;4;M
51293;21;1;510_6;tamarins;y;y;y;y;32;5;M
51294;21;1;510_6;tamarins;n;y;y;y;33;1;M
51295;21;1;510_6;tamarins;n;y;y;y;33;2;M
51296;21;1;510_6;tamarins;n;y;y;y;33;3;M
51297;21;1;510_6;tamarins;n;y;y;y;33;4;M
51298;21;1;510_6;tamarins;n;y;y;y;33;5;M
51299;21;1;510_6;tamarins;y;n;y;n;34;1;M
51300;21;1;510_6;tamarins;y;n;y;n;34;2;M
51301;21;1;510_6;tamarins;y;n;y;n;34;3;M
51302;21;1;510_6;tamarins;y;n;y;n;34;4;M
51303;21;1;510_6;tamarins;y;n;y;n;34;5;M
51304;21;1;510_6;tamarins;y;n;y;y;35;1;M
51305;21;1;510_6;tamarins;y;n;y;y;35;2;M
51306;21;1;510_6;tamarins;y;n;y;y;35;3;M
51307;21;1;510_6;tamarins;y;n;y;y;35;4;M
51308;21;1;510_6;tamarins;y;n;y;y;35;5;M
51309;21;1;510_6;tamarins;y;n;n;n;36;1;M
51310;21;1;510_6;tamarins;y;n;n;n;36;2;M
51311;21;1;510_6;tamarins;y;n;n;n;36;3;M
51312;21;1;510_6;tamarins;y;n;n;n;36;4;M
51313;21;1;510_6;tamarins;y;n;n;n;36;5;M
51314;21;1;510_6;tamarins;y;y;y;y;37;1;M
51315;21;1;510_6;tamarins;y;y;y;y;37;2;M
51316;21;1;510_6;tamarins;y;y;y;y;37;3;M
51317;21;1;510_6;tamarins;y;y;y;y;37;4;M
51318;21;1;510_6;tamarins;y;y;y;y;37;5;M
51319;21;1;510_6;tamarins;n;n;y;y;38;1;M
51320;21;1;510_6;tamarins;n;n;y;y;38;2;M
51321;21;1;510_6;tamarins;n;n;y;y;38;3;M
51322;21;1;510_6;tamarins;n;n;y;y;38;4;M
51323;21;1;510_6;tamarins;n;n;y;y;38;5;M
51324;21;1;510_6;tamarins;n;n;n;y;39;1;M
51325;21;1;510_6;tamarins;n;n;n;y;39;2;M
51326;21;1;510_6;tamarins;n;n;n;y;39;3;M
51327;21;1;510_6;tamarins;n;n;n;y;39;4;M
51328;21;1;510_6;tamarins;n;n;n;y;39;5;M
51329;21;1;510_6;tamarins;y;n;y;n;40;1;M
51330;21;1;510_6;tamarins;y;n;y;n;40;2;M
51331;21;1;510_6;tamarins;y;n;y;n;40;3;M
51332;21;1;510_6;tamarins;y;n;y;n;40;4;M
51333;21;1;510_6;tamarins;y;n;y;n;40;5;M
51334;21;1;510_7;tamarins;n;n;n;y;1;1;F
51335;21;1;510_7;tamarins;n;n;n;y;1;2;F
51336;21;1;510_7;tamarins;n;n;n;y;1;3;F
51337;21;1;510_7;tamarins;n;n;n;y;1;4;F
51338;21;1;510_7;tamarins;n;n;n;y;1;5;F
51339;21;1;510_7;tamarins;y;n;n;n;2;1;F
51340;21;1;510_7;tamarins;y;n;n;n;2;2;F
51341;21;1;510_7;tamarins;y;n;n;n;2;3;F
51342;21;1;510_7;tamarins;y;n;n;n;2;4;F
51343;21;1;510_7;tamarins;y;n;n;n;2;5;F
51344;21;1;510_7;tamarins;y;n;y;n;3;1;F
51345;21;1;510_7;tamarins;y;n;y;n;3;2;F
51346;21;1;510_7;tamarins;y;n;y;n;3;3;F
51347;21;1;510_7;tamarins;y;n;y;n;3;4;F
51348;21;1;510_7;tamarins;y;n;y;n;3;5;F
51349;21;1;510_7;tamarins;y;n;n;y;4;1;F
51350;21;1;510_7;tamarins;y;n;n;y;4;2;F
51351;21;1;510_7;tamarins;y;n;n;y;4;3;F
51352;21;1;510_7;tamarins;y;n;n;y;4;4;F
51353;21;1;510_7;tamarins;y;n;n;y;4;5;F
51354;21;1;510_7;tamarins;n;y;y;y;5;1;F
51355;21;1;510_7;tamarins;n;y;y;y;5;2;F
51356;21;1;510_7;tamarins;n;y;y;y;5;3;F
51357;21;1;510_7;tamarins;n;y;y;y;5;4;F
51358;21;1;510_7;tamarins;n;y;y;y;5;5;F
51359;21;1;510_7;tamarins;n;n;y;y;6;1;F
51360;21;1;510_7;tamarins;n;n;y;y;6;2;F
51361;21;1;510_7;tamarins;n;n;y;y;6;3;F
51362;21;1;510_7;tamarins;n;n;y;y;6;4;F
51363;21;1;510_7;tamarins;n;n;y;y;6;5;F
51364;21;1;510_7;tamarins;y;y;y;y;7;1;F
51365;21;1;510_7;tamarins;y;y;y;y;7;2;F
51366;21;1;510_7;tamarins;y;y;y;y;7;3;F
51367;21;1;510_7;tamarins;y;y;y;y;7;4;F
51368;21;1;510_7;tamarins;y;y;y;y;7;5;F
51369;21;1;510_7;tamarins;y;n;n;y;8;1;F
51370;21;1;510_7;tamarins;y;n;n;y;8;2;F
51371;21;1;510_7;tamarins;y;n;n;y;8;3;F
51372;21;1;510_7;tamarins;y;n;n;y;8;4;F
51373;21;1;510_7;tamarins;y;n;n;y;8;5;F
51374;21;1;510_7;tamarins;n;n;n;y;9;1;F
51375;21;1;510_7;tamarins;n;n;n;y;9;2;F
51376;21;1;510_7;tamarins;n;n;n;y;9;3;F
51377;21;1;510_7;tamarins;n;n;n;y;9;4;F
51378;21;1;510_7;tamarins;n;n;n;y;9;5;F
51379;21;1;510_7;tamarins;y;n;n;y;10;1;F
51380;21;1;510_7;tamarins;y;n;n;y;10;2;F
51381;21;1;510_7;tamarins;y;n;n;y;10;3;F
51382;21;1;510_7;tamarins;y;n;n;y;10;4;F
51383;21;1;510_7;tamarins;y;n;n;y;10;5;F
51384;21;1;510_7;tamarins;y;n;y;y;11;1;F
51385;21;1;510_7;tamarins;y;n;y;y;11;2;F
51386;21;1;510_7;tamarins;y;n;y;y;11;3;F
51387;21;1;510_7;tamarins;y;n;y;y;11;4;F
51388;21;1;510_7;tamarins;y;n;y;y;11;5;F
51389;21;1;510_7;tamarins;y;n;n;y;12;1;F
51390;21;1;510_7;tamarins;y;n;n;y;12;2;F
51391;21;1;510_7;tamarins;y;n;n;y;12;3;F
51392;21;1;510_7;tamarins;y;n;n;y;12;4;F
51393;21;1;510_7;tamarins;y;n;n;y;12;5;F
51394;21;1;510_7;tamarins;n;n;n;y;13;1;F
51395;21;1;510_7;tamarins;n;n;n;y;13;2;F
51396;21;1;510_7;tamarins;n;n;n;y;13;3;F
51397;21;1;510_7;tamarins;n;n;n;y;13;4;F
51398;21;1;510_7;tamarins;n;n;n;y;13;5;F
51399;21;1;510_7;tamarins;n;n;y;y;14;1;F
51400;21;1;510_7;tamarins;n;n;y;y;14;2;F
51401;21;1;510_7;tamarins;n;n;y;y;14;3;F
51402;21;1;510_7;tamarins;n;n;y;y;14;4;F
51403;21;1;510_7;tamarins;n;n;y;y;14;5;F
51404;21;1;510_7;tamarins;y;n;n;n;15;1;F
51405;21;1;510_7;tamarins;y;n;n;n;15;2;F
51406;21;1;510_7;tamarins;y;n;n;n;15;3;F
51407;21;1;510_7;tamarins;y;n;n;n;15;4;F
51408;21;1;510_7;tamarins;y;n;n;n;15;5;F
51409;21;1;510_7;tamarins;y;n;n;n;16;1;F
51410;21;1;510_7;tamarins;y;n;n;n;16;2;F
51411;21;1;510_7;tamarins;y;n;n;n;16;3;F
51412;21;1;510_7;tamarins;y;n;n;n;16;4;F
51413;21;1;510_7;tamarins;y;n;n;n;16;5;F
51414;21;1;510_7;tamarins;y;n;y;n;17;1;F
51415;21;1;510_7;tamarins;y;n;y;n;17;2;F
51416;21;1;510_7;tamarins;y;n;y;n;17;3;F
51417;21;1;510_7;tamarins;y;n;y;n;17;4;F
51418;21;1;510_7;tamarins;y;n;y;n;17;5;F
51419;21;1;510_7;tamarins;y;n;n;y;18;1;F
51420;21;1;510_7;tamarins;y;n;n;y;18;2;F
51421;21;1;510_7;tamarins;y;n;n;y;18;3;F
51422;21;1;510_7;tamarins;y;n;n;y;18;4;F
51423;21;1;510_7;tamarins;y;n;n;y;18;5;F
51424;21;1;510_7;tamarins;n;n;n;y;19;1;F
51425;21;1;510_7;tamarins;n;n;n;y;19;2;F
51426;21;1;510_7;tamarins;n;n;n;y;19;3;F
51427;21;1;510_7;tamarins;n;n;n;y;19;4;F
51428;21;1;510_7;tamarins;n;n;n;y;19;5;F
51429;21;1;510_7;tamarins;n;n;y;y;20;1;F
51430;21;1;510_7;tamarins;n;n;y;y;20;2;F
51431;21;1;510_7;tamarins;n;n;y;y;20;3;F
51432;21;1;510_7;tamarins;n;n;y;y;20;4;F
51433;21;1;510_7;tamarins;n;n;y;y;20;5;F
51434;21;1;510_7;tamarins;y;n;y;y;21;1;F
51435;21;1;510_7;tamarins;y;n;y;y;21;2;F
51436;21;1;510_7;tamarins;y;n;y;y;21;3;F
51437;21;1;510_7;tamarins;y;n;y;y;21;4;F
51438;21;1;510_7;tamarins;y;n;y;y;21;5;F
51439;21;1;510_7;tamarins;y;n;y;y;22;1;F
51440;21;1;510_7;tamarins;y;n;y;y;22;2;F
51441;21;1;510_7;tamarins;y;n;y;y;22;3;F
51442;21;1;510_7;tamarins;y;n;y;y;22;4;F
51443;21;1;510_7;tamarins;y;n;y;y;22;5;F
51444;21;1;510_7;tamarins;n;y;y;y;23;1;F
51445;21;1;510_7;tamarins;n;y;y;y;23;2;F
51446;21;1;510_7;tamarins;n;y;y;y;23;3;F
51447;21;1;510_7;tamarins;n;y;y;y;23;4;F
51448;21;1;510_7;tamarins;n;y;y;y;23;5;F
51449;21;1;510_7;tamarins;n;n;y;y;24;1;F
51450;21;1;510_7;tamarins;n;n;y;y;24;2;F
51451;21;1;510_7;tamarins;n;n;y;y;24;3;F
51452;21;1;510_7;tamarins;n;n;y;y;24;4;F
51453;21;1;510_7;tamarins;n;n;y;y;24;5;F
51454;21;1;510_7;tamarins;y;n;y;n;25;1;F
51455;21;1;510_7;tamarins;y;n;y;n;25;2;F
51456;21;1;510_7;tamarins;y;n;y;n;25;3;F
51457;21;1;510_7;tamarins;y;n;y;n;25;4;F
51458;21;1;510_7;tamarins;y;n;y;n;25;5;F
51459;21;1;510_7;tamarins;n;n;y;y;26;1;F
51460;21;1;510_7;tamarins;n;n;y;y;26;2;F
51461;21;1;510_7;tamarins;n;n;y;y;26;3;F
51462;21;1;510_7;tamarins;n;n;y;y;26;4;F
51463;21;1;510_7;tamarins;n;n;y;y;26;5;F
